id;Nivel;pregunta;alternativa 1;alternativa 2;alternativa 3;respuesta;audio pregunta;imagen;Feedback
1859;41;;Además, ha recibido una innumerable cantidad de llamados y mensajes.;Además ha recibido una innumerable cantidad de llamados y mensajes.;Además ha recibido, una innumerable cantidad de llamados y mensajes.;Además, ha recibido una innumerable cantidad de llamados y mensajes.;Selecciona la oración que presenta un correcto uso de la coma.;;
1860;41;;Asimismo asegura, que solo cumplió con su trabajo.;Asimismo asegura que, solo cumplió con su trabajo.;Asimismo, asegura que solo cumplió con su trabajo.;Asimismo asegura, que solo cumplió con su trabajo.;Selecciona la oración que presenta un correcto uso de la coma.;;
1861;41;;Ser bombero significa salvar vidas humanas, del mismo modo que salvar vidas animales.;Ser bombero significa salvar vidas humanas del mismo modo, que salvar vidas animales.;Ser bombero significa salvar vidas humanas, del mismo modo, que salvar vidas animales.;Ser bombero significa salvar vidas humanas, del mismo modo que salvar vidas animales.;Selecciona la oración que presenta un correcto uso de la coma.;;
1862;41;;Su amor por los animales por tanto, se ve reflejado en su hazaña.;Su amor por los animales, por tanto se ve reflejado en su hazaña.;Su amor por los animales, por tanto, se ve reflejado en su hazaña.;Su amor por los animales por tanto, se ve reflejado en su hazaña.;Selecciona la oración que presenta un correcto uso de la coma.;;
1863;41;;Hazaña que volvería a repertir, en cualquier caso, de ser necesario.;Hazaña que volvería a repertir en cualquier caso, de ser necesario.;Hazaña que volvería a repertir, en cualquier caso de ser necesario.;Hazaña que volvería a repertir, en cualquier caso, de ser necesario.;Selecciona la oración que presenta un correcto uso de la coma.;;
1864;41;;De hecho durante el siniestro, sus compañeros rescataron dos perros más.;De hecho durante, el siniestro sus compañeros rescataron dos perros más.;De hecho, durante el siniestro sus compañeros rescataron dos perros más.;De hecho durante el siniestro, sus compañeros rescataron dos perros más.;Selecciona la oración que presenta un correcto uso de la coma.;;
1865;41;;Demostrando por añadidura, la convicción de los bomberos de salvar vidas.;Demostrando, por añadidura, la convicción de los bomberos de salvar vidas.;Demostrando, por añadidura la convicción de los bomberos de salvar vidas.;Demostrando por añadidura, la convicción de los bomberos de salvar vidas.;Selecciona la oración que presenta un correcto uso de la coma.;;
1866;41;;David Bravo agrega, que los animales, en cierto modo, tienen un comportamiento peculiar en los incendios.;David Bravo agrega, que los animales en cierto modo, tienen un comportamiento peculiar en los incendios.;David Bravo agrega, que los animales, en cierto modo tienen un comportamiento peculiar en los incendios.;David Bravo agrega, que los animales, en cierto modo, tienen un comportamiento peculiar en los incendios.;Selecciona la oración que presenta un correcto uso de la coma.;;
1867;41;;Es por ello, que los animales suelen esconderse en los incendios.;Es por ello que, los animales suelen esconderse en los incendios.;Es por ello que los animales, suelen esconderse en los incendios.;Es por ello, que los animales suelen esconderse en los incendios.;Selecciona la oración que presenta un correcto uso de la coma.;;
1868;41;;Por lo general, se esconden en rincones, bajo las camas o muebles.;Por lo general se esconden, en rincones, bajo las camas o muebles.;Por lo general se esconden en rincones, bajo las camas o muebles.;Por lo general, se esconden en rincones, bajo las camas o muebles.;Selecciona la oración que presenta un correcto uso de la coma.;;
1869;41;;Por ese motivo, el famoso bombero, asegura que siempre busca animales cuando está en un incendio.;Por ese motivo el famoso bombero, asegura que siempre busca animales cuando está en un incendio.;Por ese, motivo el famoso bombero, asegura que siempre busca animales cuando está en un incendio.;Por ese motivo, el famoso bombero, asegura que siempre busca animales cuando está en un incendio.;Selecciona la oración que presenta un correcto uso de la coma.;;
1870;41;;Hace tiempo que, David trabaja en su vida civil en el hospital El Pino.;Hace tiempo, que David trabaja en su vida civil en el hospital El Pino.;Hace tiempo que David, trabaja en su vida civil en el hospital El Pino.;Hace tiempo que, David trabaja en su vida civil en el hospital El Pino.;Selecciona la oración que presenta un correcto uso de la coma.;;
1871;41;;Decidió ser bomberoa los 18 años, ya que, era una tradición familiar.;Decidió ser bomberoa los 18 años ya que, era una tradición familiar.;Decidió ser bomberoa los 18 años, ya que era una tradición familiar.;Decidió ser bomberoa los 18 años, ya que, era una tradición familiar.;Selecciona la oración que presenta un correcto uso de la coma.;;
1872;41;;El padre de David, Jaime Bravo, igualmente, es Bombero.;El padre de David, Jaime Bravo igualmente, es Bombero.;El padre de David, Jaime Bravo, igualmente es Bombero.;El padre de David, Jaime Bravo, igualmente, es Bombero.;Selecciona la oración que presenta un correcto uso de la coma.;;
1873;41;;Lleva más de 34 años sirviendo como bombero, por lo que, también es un orgullo familiar.;Lleva más de 34 años sirviendo como bombero por lo que, también es un orgullo familiar.;Lleva más de 34 años sirviendo como bombero, por lo que también es un orgullo familiar.;Lleva más de 34 años sirviendo como bombero, por lo que, también es un orgullo familiar.;Selecciona la oración que presenta un correcto uso de la coma.;;
1874;41;;De la misma manera, ama los animales, especialmente a los perros.;De la misma manera ama los animales, especialmente a los perros.;De la misma, manera ama los animales, especialmente a los perros.;De la misma manera, ama los animales, especialmente a los perros.;Selecciona la oración que presenta un correcto uso de la coma.;;
1875;41;;Su perro labrador Samuel, por añadidura, es una muestra de ello.;Su perro labrador Samuel por añadidura, es una muestra de ello.;Su perro labrador Samuel, por añadidura es una muestra de ello.;Su perro labrador Samuel, por añadidura, es una muestra de ello.;Selecciona la oración que presenta un correcto uso de la coma.;;
1876;42;¿__________ quieres poner el mueble? ;Dónde;Donde;;Dónde;Selecciona el pronombre que falta escrito correctamente.;;¿Dónde quieres poner el mueble? 
1877;42;¿Puedes comportarte ___________ yo?;cómo;como;;como;Selecciona el pronombre que falta escrito correctamente.;;¿Puedes comportarte como yo?
1878;42;¿Necesitas _______ te compre algo?;qué;que;;que;Selecciona el pronombre que falta escrito correctamente.;;¿Necesitas que te compre algo?
1879;42;¡__________ pudiste llegar tan tarde!;Cómo;Como;;Cómo;Selecciona el pronombre que falta escrito correctamente.;;¡Cómo pudiste llegar tan tarde!
1880;42;Qusiera averiguar ____________ vive.;dónde;donde;;dónde;Selecciona el pronombre que falta escrito correctamente.;;Qusiera averiguar dónde vive.
1881;42;¿___________ te debo?;Cuánto;Cuanto;;Cuánto;Selecciona el pronombre que falta escrito correctamente.;;¿Cuánto te debo?
1882;42;Ustedes son tal para ____________;cuál;cual;;cual;Selecciona el pronombre que falta escrito correctamente.;;Ustedes son tal para cual
1883;42;¿____________ vendrán a tu casa?;Quiénes;Quienes;;Quiénes;Selecciona el pronombre que falta escrito correctamente.;;¿Quiénes vendrán a tu casa?
1884;42;Llegue tarde porque fui __________ mi amigo.;dónde;donde;;donde;Selecciona el pronombre que falta escrito correctamente.;;Llegue tarde porque fui donde mi amigo.
1885;42;¿Te gusta _______ te haga regalos?;qué;que;;que;Selecciona el pronombre que falta escrito correctamente.;;¿Te gusta que te haga regalos?
1886;42;¡_________ felicidad que hayas llegado!;Qué;Que;;Qué;Selecciona el pronombre que falta escrito correctamente.;;¡Qué felicidad que hayas llegado!
1887;42;¿_________ son los días de la semana?;Cuáles;Cuales;;Cuáles;Selecciona el pronombre que falta escrito correctamente.;;¿Cuáles son los días de la semana?
1888;42;¿Te gustaría _______ vaya a verte?;qué;que;;que;Selecciona el pronombre que falta escrito correctamente.;;¿Te gustaría que vaya a verte?
1889;42;Dime ___________ llegaste hasta acá.;cómo;como;;cómo;Selecciona el pronombre que falta escrito correctamente.;;Dime cómo llegaste hasta acá.
1890;42;¿Te dije ________ no puedes llegar tarde?;qué;que;;que;Selecciona el pronombre que falta escrito correctamente.;;¿Te dije que no puedes llegar tarde?
1891;42;¿___________ son las cuatro operaciones matemáticas básicas?;Cuáles;Cuales;;Cuáles;Selecciona el pronombre que falta escrito correctamente.;;¿Cuáles son las cuatro operaciones matemáticas básicas?
1892;42;¿__________ te ha ido el último tiempo?;Cómo;Como;;Cómo;Selecciona el pronombre que falta escrito correctamente.;;¿Cómo te ha ido el último tiempo?
1893;42;¡Me encanta _______ me regales chocolates!;qué;que;;que;Selecciona el pronombre que falta escrito correctamente.;;¡Me encanta que me regales chocolates!
1894;42;El lugar _________ iremos está muy lejos de aquí.;dónde;donde;;donde;Selecciona el pronombre que falta escrito correctamente.;;El lugar donde iremos está muy lejos de aquí.
1895;42;No sé a _________ lado de la cama dejaste los zapatos.;qué;que;;qué;Selecciona el pronombre que falta escrito correctamente.;;No sé a qué lado de la cama dejaste los zapatos.
1896;42;__________ llegue el otoño recogeremos las hojas.;Cuándo;Cuando;;Cuando;Selecciona el pronombre que falta escrito correctamente.;;Cuando llegue el otoño recogeremos las hojas.
1897;42;¿____________ irán a la fiesta?;Quiénes;Quienes;;Quiénes;Selecciona el pronombre que falta escrito correctamente.;;¿Quiénes irán a la fiesta?
1898;42;¿Te compraste zapatos ____________ los míos?;cómo;como;;como;Selecciona el pronombre que falta escrito correctamente.;;¿Te compraste zapatos como los míos?
1899;42;Todavía no sabemos ______________ podremos irnos que aquí.;cuándo;cuando;;cuando;Selecciona el pronombre que falta escrito correctamente.;;Todavía no sabemos cuando podremos irnos que aquí.
1900;42;¿De __________ años estamos hablando?;cuántos;cuantos;;cuántos;Selecciona el pronombre que falta escrito correctamente.;;¿De cuántos años estamos hablando?
1901;42;¿_________ puedo hacer para que me vaya mejor en el colegio?;Qué;Que;;Qué;Selecciona el pronombre que falta escrito correctamente.;;¿Qué puedo hacer para que me vaya mejor en el colegio?
1902;42;Estudié hasta ________ pude entender.;qué;que;;que;Selecciona el pronombre que falta escrito correctamente.;;Estudié hasta que pude entender.
1903;42;Yo dejé el lápiz ___________ me dijiste.;dónde;donde;;donde;Selecciona el pronombre que falta escrito correctamente.;;Yo dejé el lápiz donde me dijiste.
1904;42;¿__________ te fue con mis encargos?;Cómo;Como;;Cómo;Selecciona el pronombre que falta escrito correctamente.;;¿cómo te fue con mis encargos?
1905;42;¿Sabías _______ hoy hay prueba?;qué;que;;que;Selecciona el pronombre que falta escrito correctamente.;;¿Sabías que hoy hay prueba?
1906;43;Escribe la oración dictada.;;;;Me gustaría contar una historia que he presenciado desde mi ventana.;Me gustaría contar una historia que he presenciado desde mi ventana.;;Me gustaría contar una historia que he presenciado desde mi ventana.
1907;43;Escribe la oración dictada.;;;;Es por eso que no he tenido ganas de irme.;Es por eso que no he tenido ganas de irme.;;Es por eso que no he tenido ganas de irme.
1908;43;Escribe la oración dictada.;;;;Antes había un pequeño café bajo este edificio.;Antes había un pequeño café bajo este edificio.;;Antes había un pequeño café bajo este edificio.
1909;43;Escribe la oración dictada.;;;;En los últimos años, con los cambios de edificación, tuvieron que demolerlo.;En los últimos años, con los cambios de edificación, tuvieron que demolerlo.;;En los últimos años, con los cambios de edificación, tuvieron que demolerlo.
1910;43;Escribe la oración dictada.;;;;Desde que empecé a escribir, tuve que elegir un lugar para hacerlo, y me decidí por esta habitación.;Desde que empecé a escribir, tuve que elegir un lugar para hacerlo, y me decidí por esta habitación.;;Desde que empecé a escribir, tuve que elegir un lugar para hacerlo, y me decidí por esta habitación.
1911;43;Escribe la oración dictada.;;;;Con los años he ido recolectando historias que he observado desde ahí.;Con los años he ido recolectando historias que he observado desde ahí.;;Con los años he ido recolectando historias que he observado desde ahí.
