id;Nivel;pregunta;alternativa 1;alternativa 2;alternativa 3;respuesta;audio pregunta;imagen;;;;;;;;
1858;41;;Actualmente David; sigue abrumado y emocionado por las imágenes del video que vio después.;Actualmente David sigue abrumado y emocionado por las imágenes del video que vio después.;Actualmente; David sigue abrumado y emocionado por las imágenes del video que vio después.;Actualmente David;Selecciona la oración que presenta un correcto uso de la coma.;;;;;;;
1859;41;;Además; ha recibido una innumerable cantidad de llamados y mensajes.;Además ha recibido una innumerable cantidad de llamados y mensajes.;Además ha recibido; una innumerable cantidad de llamados y mensajes.;Además;Selecciona la oración que presenta un correcto uso de la coma.;;;;;;;
1860;41;;Asimismo asegura; que solo cumplió con su trabajo.;Asimismo asegura que; solo cumplió con su trabajo.;Asimismo; asegura que solo cumplió con su trabajo.; que solo cumplió con su trabajo.;Selecciona la oración que presenta un correcto uso de la coma.;;;;;;
1861;41;;Ser bombero significa salvar vidas humanas; del mismo modo que salvar vidas animales.;Ser bombero significa salvar vidas humanas del mismo modo; que salvar vidas animales.;Ser bombero significa salvar vidas humanas; del mismo modo;Ser bombero significa salvar vidas humanas; del mismo modo que salvar vidas animales.;Selecciona la oración que presenta un correcto uso de la coma.;;;;;
1862;41;;Su amor por los animales por tanto; se ve reflejado en su hazaña.;Su amor por los animales; por tanto se ve reflejado en su hazaña.;Su amor por los animales; por tanto;Su amor por los animales por tanto; se ve reflejado en su hazaña.;Selecciona la oración que presenta un correcto uso de la coma.;;;;;
1863;41;;Hazaña que volvería a repertir; en cualquier caso; de ser necesario.;Hazaña que volvería a repertir en cualquier caso; de ser necesario.;Hazaña que volvería a repertir;Hazaña que volvería a repertir; en cualquier caso; de ser necesario.;Selecciona la oración que presenta un correcto uso de la coma.;;;;
1864;41;;De hecho durante el siniestro; sus compañeros rescataron dos perros más.;De hecho durante; el siniestro sus compañeros rescataron dos perros más.;De hecho; durante el siniestro sus compañeros rescataron dos perros más.; sus compañeros rescataron dos perros más.;Selecciona la oración que presenta un correcto uso de la coma.;;;;;;
1865;41;;Demostrando por añadidura; la convicción de los bomberos de salvar vidas.;Demostrando; por añadidura; la convicción de los bomberos de salvar vidas.;Demostrando;Demostrando por añadidura; la convicción de los bomberos de salvar vidas.;Selecciona la oración que presenta un correcto uso de la coma.;;;;;
1866;41;;David Bravo agrega; que los animales; en cierto modo; tienen un comportamiento peculiar en los incendios.;David Bravo agrega; que los animales en cierto modo;David Bravo agrega; que los animales; en cierto modo tienen un comportamiento peculiar en los incendios.;David Bravo agrega; que los animales; en cierto modo; tienen un comportamiento peculiar en los incendios.;Selecciona la oración que presenta un correcto uso de la coma.
1867;41;;Es por ello; que los animales suelen esconderse en los incendios.;Es por ello que; los animales suelen esconderse en los incendios.;Es por ello que los animales; suelen esconderse en los incendios.; que los animales suelen esconderse en los incendios.;Selecciona la oración que presenta un correcto uso de la coma.;;;;;;
1868;41;;Por lo general; se esconden en rincones; bajo las camas o muebles.;Por lo general se esconden; en rincones; bajo las camas o muebles.; bajo las camas o muebles.;Por lo general; se esconden en rincones; bajo las camas o muebles.;Selecciona la oración que presenta un correcto uso de la coma.;;;
1869;41;;Por ese motivo; el famoso bombero; asegura que siempre busca animales cuando está en un incendio.;Por ese motivo el famoso bombero; asegura que siempre busca animales cuando está en un incendio.;Por ese; asegura que siempre busca animales cuando está en un incendio.;Por ese motivo; el famoso bombero; asegura que siempre busca animales cuando está en un incendio.;Selecciona la oración que presenta un correcto uso de la coma.;;;
1870;41;;Hace tiempo que; David trabaja en su vida civil en el hospital El Pino.;Hace tiempo; que David trabaja en su vida civil en el hospital El Pino.;Hace tiempo que David; trabaja en su vida civil en el hospital El Pino.; David trabaja en su vida civil en el hospital El Pino.;Selecciona la oración que presenta un correcto uso de la coma.;;;;;;
1871;41;;Decidió ser bomberoa los 18 años; ya que; era una tradición familiar.;Decidió ser bomberoa los 18 años ya que; era una tradición familiar.;Decidió ser bomberoa los 18 años;Decidió ser bomberoa los 18 años; ya que; era una tradición familiar.;Selecciona la oración que presenta un correcto uso de la coma.;;;;
1872;41;;El padre de David; Jaime Bravo; igualmente; es Bombero.;El padre de David; Jaime Bravo igualmente;El padre de David; Jaime Bravo; igualmente es Bombero.;El padre de David; Jaime Bravo; igualmente; es Bombero.;Selecciona la oración que presenta un correcto uso de la coma.
1873;41;;Lleva más de 34 años sirviendo como bombero; por lo que; también es un orgullo familiar.;Lleva más de 34 años sirviendo como bombero por lo que; también es un orgullo familiar.;Lleva más de 34 años sirviendo como bombero;Lleva más de 34 años sirviendo como bombero; por lo que; también es un orgullo familiar.;Selecciona la oración que presenta un correcto uso de la coma.;;;;
1874;41;;De la misma manera; ama los animales; especialmente a los perros.;De la misma manera ama los animales; especialmente a los perros.;De la misma; especialmente a los perros.;De la misma manera; ama los animales; especialmente a los perros.;Selecciona la oración que presenta un correcto uso de la coma.;;;
1875;41;;Su perro labrador Samuel; por añadidura; es una muestra de ello.;Su perro labrador Samuel por añadidura; es una muestra de ello.;Su perro labrador Samuel;Su perro labrador Samuel; por añadidura; es una muestra de ello.;Selecciona la oración que presenta un correcto uso de la coma.;;;;
1876;42;¿__________ quieres poner el mueble? ;Dónde;Donde;;Dónde;Selecciona el pronombre que falta escrito correctamente.;;;;;;;;;
1877;42;¿Puedes comportarte ___________ yo?;cómo;como;;como;Selecciona el pronombre que falta escrito correctamente.;;;;;;;;;
1878;42;¿Necesitas _______ te compre algo?;qué;que;;que;Selecciona el pronombre que falta escrito correctamente.;;;;;;;;;
1879;42;¡__________ pudiste llegar tan tarde!;Cómo;Como;;Cómo;Selecciona el pronombre que falta escrito correctamente.;;;;;;;;;
1880;42;Qusiera averiguar ____________ vive.;dónde;donde;;dónde;Selecciona el pronombre que falta escrito correctamente.;;;;;;;;;
1881;42;¿___________ te debo?;Cuánto;Cuanto;;Cuánto;Selecciona el pronombre que falta escrito correctamente.;;;;;;;;;
1882;42;Ustedes son tal para ____________;cuál;cual;;cual;Selecciona el pronombre que falta escrito correctamente.;;;;;;;;;
1883;42;¿____________ vendrán a tu casa?;Quiénes;Quienes;;Quiénes;Selecciona el pronombre que falta escrito correctamente.;;;;;;;;;
1884;42;Llegue tarde porque fui __________ mi amigo.;dónde;donde;;donde;Selecciona el pronombre que falta escrito correctamente.;;;;;;;;;
1885;42;¿Te gusta _______ te haga regalos?;qué;que;;que;Selecciona el pronombre que falta escrito correctamente.;;;;;;;;;
1886;42;¡_________ felicidad que hayas llegado!;Qué;Que;;Qué;Selecciona el pronombre que falta escrito correctamente.;;;;;;;;;
1887;42;¿_________ son los días de la semana?;Cuáles;Cuales;;Cuáles;Selecciona el pronombre que falta escrito correctamente.;;;;;;;;;
1888;42;¿Te gustaría _______ vaya a verte?;qué;que;;que;Selecciona el pronombre que falta escrito correctamente.;;;;;;;;;
1889;42;Dime ___________ llegaste hasta acá.;cómo;como;;cómo;Selecciona el pronombre que falta escrito correctamente.;;;;;;;;;
1890;42;¿Te dije ________ no puedes llegar tarde?;qué;que;;que;Selecciona el pronombre que falta escrito correctamente.;;;;;;;;;
1891;42;¿___________ son las cuatro operaciones matemáticas básicas?;Cuáles;Cuales;;Cuáles;Selecciona el pronombre que falta escrito correctamente.;;;;;;;;;
1892;42;¿__________ te ha ido el último tiempo?;Cómo;Como;;Cómo;Selecciona el pronombre que falta escrito correctamente.;;;;;;;;;
1893;42;¡Me encanta _______ me regales chocolates!;qué;que;;que;Selecciona el pronombre que falta escrito correctamente.;;;;;;;;;
1894;42;El lugar _________ iremos está muy lejos de aquí.;dónde;donde;;donde;Selecciona el pronombre que falta escrito correctamente.;;;;;;;;;
1895;42;No sé a _________ lado de la cama dejaste los zapatos.;qué;que;;qué;Selecciona el pronombre que falta escrito correctamente.;;;;;;;;;
1896;42;__________ llegue el otoño recogeremos las hojas.;Cuándo;Cuando;;Cuando;Selecciona el pronombre que falta escrito correctamente.;;;;;;;;;
1897;42;¿____________ irán a la fiesta?;Quiénes;Quienes;;Quiénes;Selecciona el pronombre que falta escrito correctamente.;;;;;;;;;
1898;42;¿Te compraste zapatos ____________ los míos?;cómo;como;;como;Selecciona el pronombre que falta escrito correctamente.;;;;;;;;;
1899;42;Todavía no sabemos ______________ podremos irnos que aquí.;cuándo;cuando;;cuando;Selecciona el pronombre que falta escrito correctamente.;;;;;;;;;
1900;42;¿De __________ años estamos hablando?;cuántos;cuantos;;cuántos;Selecciona el pronombre que falta escrito correctamente.;;;;;;;;;
1901;42;¿_________ puedo hacer para que me vaya mejor en el colegio?;Qué;Que;;Qué;Selecciona el pronombre que falta escrito correctamente.;;;;;;;;;
1902;42;Estudié hasta ________ pude entender.;qué;que;;que;Selecciona el pronombre que falta escrito correctamente.;;;;;;;;;
1903;42;Yo dejé el lápiz ___________ me dijiste.;dónde;donde;;donde;Selecciona el pronombre que falta escrito correctamente.;;;;;;;;;
1904;42;¿__________ te fue con mis encargos?;Cómo;Como;;Cómo;Selecciona el pronombre que falta escrito correctamente.;;;;;;;;;
1905;42;¿Sabías _______ hoy hay prueba?;qué;que;;que;Selecciona el pronombre que falta escrito correctamente.;;;;;;;;;
1906;43;Escribe la oración dictada.;;;;Me gustaría contar una historia que he presenciado desde mi ventana.;Me gustaría contar una historia que he presenciado desde mi ventana.;;;;;;;;;
1907;43;Escribe la oración dictada.;;;;Es por eso que no he tenido ganas de irme.;Es por eso que no he tenido ganas de irme.;;;;;;;;;
1908;43;Escribe la oración dictada.;;;;Antes había un pequeño café bajo este edificio.;Antes había un pequeño café bajo este edificio.;;;;;;;;;
1909;43;Escribe la oración dictada.;;;;En los últimos años; con los cambios de edificación; tuvieron que demolerlo.; con los cambios de edificación; tuvieron que demolerlo.;;En los últimos años; con los cambios de edificación; tuvieron que demolerlo.;;
1910;43;Escribe la oración dictada.;;;;Desde que empecé a escribir; tuve que elegir un lugar para hacerlo; y me decidí por esta habitación.; tuve que elegir un lugar para hacerlo; y me decidí por esta habitación.;;Desde que empecé a escribir; tuve que elegir un lugar para hacerlo; y me decidí por esta habitación.;;
1911;43;Escribe la oración dictada.;;;;Con los años he ido recolectando historias que he observado desde ahí.;Con los años he ido recolectando historias que he observado desde ahí.;;;;;;;;;
1912;43;Escribe la oración dictada.;;;;Una mañana de abril; mientras iba a la cocina por una café; advertí una muchacha esperando en un banco.; mientras iba a la cocina por una café; advertí una muchacha esperando en un banco.;;Una mañana de abril; mientras iba a la cocina por una café; advertí una muchacha esperando en un banco.;;
1913;43;Escribe la oración dictada.;;;;La muchacha iba sacando todos los objetos de la cartera y los iba dejando en el banco.;La muchacha iba sacando todos los objetos de la cartera y los iba dejando en el banco.;;;;;;;;;
1914;43;Escribe la oración dictada.;;;;Sin embargo nadie va tan apurado en la vida.;Sin embargo nadie va tan apurado en la vida.;;;;;;;;;
1915;43;Escribe la oración dictada.;;;;Voy a esperarla; dijo el muchacho.;Voy a esperarla;;Voy a esperarla; dijo el muchacho.;;;;;
1916;43;Escribe la oración dictada.;;;;Luego que habéis mirado para ambos lados de la plaza; decidió sentarse a esperar por si aparecía la dueña de la agenda.;Luego que habéis mirado para ambos lados de la plaza;;Luego que habéis mirado para ambos lados de la plaza; decidió sentarse a esperar por si aparecía la dueña de la agenda.;;;;;
1917;43;Escribe la oración dictada.;;;;Durante el día; solo ha estado sentada una muchacha.;Durante el día;;Durante el día; solo ha estado sentada una muchacha.;;;;;
1918;43;Escribe la oración dictada.;;;;Pronto se dio cuenta que tarde o temprano iba a tener que irse a la universidad.;Pronto se dio cuenta que tarde o temprano iba a tener que irse a la universidad.;;;;;;;;;
1919;43;Escribe la oración dictada.;;;;El muchacho guardó la agenda y  se fue  raudamente.;El muchacho guardó la agenda y  se fue  raudamente.;;;;;;;;;
1920;43;Escribe la oración dictada.;;;;Mientras tanto me levanté de mi escritorio y  fui a preparar un café.;Mientras tanto me levanté de mi escritorio y  fui a preparar un café.;;;;;;;;;
1921;43;Escribe la oración dictada.;;;;Muchas personas han perdido el hábito de devolver las cosas.;Muchas personas han perdido el hábito de devolver las cosas.;;;;;;;;;
1922;43;Escribe la oración dictada.;;;;No podía dejar de pensar en la suerte que tuvo la muchacha.;No podía dejar de pensar en la suerte que tuvo la muchacha.;;;;;;;;;
1923;43;Escribe la oración dictada.;;;;Cuando leyó la nota y supo que el muchacho iba a volver en la tarde; se sentó dubitativa.;Cuando leyó la nota y supo que el muchacho iba a volver en la tarde;;Cuando leyó la nota y supo que el muchacho iba a volver en la tarde; se sentó dubitativa.;;;;;
1924;43;Escribe la oración dictada.;;;;¿Tendrías la amabilidad de dejar la agenda en la conserjería que está al frente?;¿Tendrías la amabilidad de dejar la agenda en la conserjería que está al frente?;;;;;;;;;
1925;43;Escribe la oración dictada.;;;;El día pasó lento; ya que había que preparar una entrega con mi editor.;El día pasó lento;;El día pasó lento; ya que había que preparar una entrega con mi editor.;;;;;
1926;43;Escribe la oración dictada.;;;;Al día siguiente el joven tuvo que madrugar; pero le entregó la agenda a la niña.;Al día siguiente el joven tuvo que madrugar;;Al día siguiente el joven tuvo que madrugar; pero le entregó la agenda a la niña.;;;;;
