Nivel;pregunta;alternativa 1;alternativa 2;alternativa 3;respuesta;audio pregunta;imagen
41;;Esta es la historia, por lo tanto, de un bombero llamado David Bravo Jorquera.;Esta es la historia por lo tanto, de un bombero llamado David Bravo Jorquera.;Esta es la historia, por lo tanto de un bombero llamado David Bravo Jorquera.;Esta es la historia, por lo tanto, de un bombero llamado David Bravo Jorquera.;Selecciona la oración que presenta un correcto uso de la coma.;
41;;En primer lugar, debemos empezar presentando al bombero en cuestión.;En primer, lugar debemos empezar presentando al bombero en cuestión.;En primer lugar debemos, empezar presentando al bombero en cuestión.;En primer lugar, debemos empezar presentando al bombero en cuestión.;Selecciona la oración que presenta un correcto uso de la coma.;
41;;Si bien, David  lleva 9 años como bombero, esta no es la primera vez que salva la vida de un animal.;Si bien David,  lleva 9 años como bombero, esta no es la primera vez que salva la vida de un animal.;Si bien  David  lleva 9 años como bombero, esta no es la primera vez que salva la vida de un animal.;Si bien, David  lleva 9 años como bombero, esta no es la primera vez que salva la vida de un animal.;Selecciona la oración que presenta un correcto uso de la coma.;
41;;Hace tiempo, junto a sus compañeros, rescató a 12 gallinas de un segundo piso.;Hace tiempo junto, a sus compañeros, rescató a 12 gallinas de un segundo piso.;Hace tiempo  junto a sus compañeros, rescató a 12 gallinas de un segundo piso.;Hace tiempo, junto a sus compañeros, rescató a 12 gallinas de un segundo piso.;Selecciona la oración que presenta un correcto uso de la coma.;
41;;Otra vez, logró rescatar a un perro boxer de un balcón.;Otra vez logró, rescatar a un perro boxer de un balcón.;Otra vez logró rescatar, a un perro boxer de un balcón.;Otra vez, logró rescatar a un perro boxer de un balcón.;Selecciona la oración que presenta un correcto uso de la coma.;
41;;Este voluntario de bomberos, también, es un amante de los animales.;Este voluntario de bomberos, también es un amante de los animales.;Este voluntario de bomberos también, es un amante de los animales.;Este voluntario de bomberos, también, es un amante de los animales.;Selecciona la oración que presenta un correcto uso de la coma.;
41;;No se dio cuenta, mientras, era grabado auxiliando a un perro de una muerte segura.;No se dio cuenta mientras, era grabado auxiliando a un perro de una muerte segura.;No se dio cuenta, mientras era grabado auxiliando a un perro de una muerte segura.;No se dio cuenta, mientras, era grabado auxiliando a un perro de una muerte segura.;Selecciona la oración que presenta un correcto uso de la coma.;
41;;Yo pertenezco a una unidad de rescate, no obstante, nuestra prioriadad es salvar tanto vidas humanas como animales-declaró.;Yo pertenezco a una unidad de rescate  no obstante, nuestra prioriadad es salvar tanto vidas humanas como animales-declaró.;Yo pertenezco a una unidad de rescate, no obstante nuestra prioriadad es salvar tanto vidas humanas como animales-declaró.;Yo pertenezco a una unidad de rescate, no obstante, nuestra prioriadad es salvar tanto vidas humanas como animales-declaró.;Selecciona la oración que presenta un correcto uso de la coma.;
41;;Después de, salvar las vidas se salvan los bienes-concluyó.;Después, de salvar las vidas se salvan los bienes-concluyó.;Después de salvar las vidas, se salvan los bienes-concluyó.;Después de, salvar las vidas se salvan los bienes-concluyó.;Selecciona la oración que presenta un correcto uso de la coma.;
41;;Simultáneamente, al ingresar al living vio a la perra  tirada en el piso.;Simultáneamente al ingresar, al living vio a la perra  tirada en el piso.;Simultáneamente al, ingresar al living vio a la perra  tirada en el piso.;Simultáneamente, al ingresar al living vio a la perra  tirada en el piso.;Selecciona la oración que presenta un correcto uso de la coma.;
41;;Estaba casi muerta ya que, apenas respiraba.;Estaba casi muerta, ya que, apenas respiraba.;Estaba casi muerta ya que, apenas respiraba.;Estaba casi muerta ya que, apenas respiraba.;Selecciona la oración que presenta un correcto uso de la coma.;
41;;Mientras tanto, la tomó, la sacó y empezó con las maniobras de reanimación.;Mientras tanto la tomó, la sacó y empezó con las maniobras de reanimación.;Mientras, tanto, la tomó la sacó y empezó con las maniobras de reanimación.;Mientras tanto, la tomó, la sacó y empezó con las maniobras de reanimación.;Selecciona la oración que presenta un correcto uso de la coma.;
41;;El bombero no dudó en realizarle respiración boca a hocico  pues, no pensó que lo pudiera morder.;El bombero no dudó en realizarle respiración boca a hocico, pues, no pensó que lo pudiera morder.;El bombero no dudó en realizarle respiración boca a hocico pues, no pensó que lo pudiera morder.;El bombero no dudó en realizarle respiración boca a hocico  pues, no pensó que lo pudiera morder.;Selecciona la oración que presenta un correcto uso de la coma.;
41;;La rápida acción del voluntario tuvo resultado, incluso, se popularizó en las redes sociales.;La rápida acción del voluntario tuvo resultado incluso, se popularizó en las redes sociales.;La rápida acción del voluntario tuvo resultado, incluso se popularizó en las redes sociales.;La rápida acción del voluntario tuvo resultado, incluso, se popularizó en las redes sociales.;Selecciona la oración que presenta un correcto uso de la coma.;
41;;Al mismo tiempo que revivía a la perrita, era filmado por el celular de alguien.;Al mismo tiempo, que revivía a la perrita, era filmado por el celular de alguien.;Al mismo tiempo que, revivía a la perrita, era filmado por el celular de alguien.;Al mismo tiempo que revivía a la perrita, era filmado por el celular de alguien.;Selecciona la oración que presenta un correcto uso de la coma.;
41;;Estuvo alrededor de 5 minutos reanimándola, hasta que reaccionó.;Estuvo alrededor de 5 minutos reanimándola hasta que, reaccionó.;Estuvo alrededor de 5 minutos reanimándola, hasta que, reaccionó.;Estuvo alrededor de 5 minutos reanimándola, hasta que reaccionó.;Selecciona la oración que presenta un correcto uso de la coma.;
41;;Una vecina se quedó con la perra, mientras , David Bravo volvía a ayudar a sus compañeros.;Una vecina se quedó con la perra, mientras David Bravo volvía a ayudar a sus compañeros.;Una vecina se quedó con la perra  mientras, David Bravo volvía a ayudar a sus compañeros.;Una vecina se quedó con la perra, mientras , David Bravo volvía a ayudar a sus compañeros.;Selecciona la oración que presenta un correcto uso de la coma.;
41;;El bombero continuó con su labor al fin y al cabo, tenía que seguir salvando vidas.;El bombero continuó con su labor, al fin y al cabo tenía que seguir salvando vidas.;El bombero continuó con su labor, al fin y al cabo, tenía que seguir salvando vidas.;El bombero continuó con su labor al fin y al cabo, tenía que seguir salvando vidas.;Selecciona la oración que presenta un correcto uso de la coma.;
41;;Sin embargo David Bravo, dice no haber visto a la perra más.;Sin embargo David Bravo dice no haber visto a la perra más.;Sin embargo, David Bravo dice no haber visto a la perra más.;Sin embargo David Bravo, dice no haber visto a la perra más.;Selecciona la oración que presenta un correcto uso de la coma.;
41;;Unos vecinos en cambio, dijeron haberla visto después corriendo por ahí.;Unos vecinos en cambio, dijeron haberla visto después corriendo por ahí.;Unos vecinos, en cambio, dijeron haberla visto después corriendo por ahí.;Unos vecinos en cambio, dijeron haberla visto después corriendo por ahí.;Selecciona la oración que presenta un correcto uso de la coma.;
41;;De todas formas, es curioso que el héroe de la historia no haya sabido más de la perra.;De todas formas es curioso que el héroe de la historia no haya sabido más de la perra.;De todas formas es curioso,  que el héroe de la historia no haya sabido más de la perra.;De todas formas, es curioso que el héroe de la historia no haya sabido más de la perra.;Selecciona la oración que presenta un correcto uso de la coma.;
41;;Actualmente David, sigue abrumado y emocionado por las imágenes del video que vio después.;Actualmente David sigue abrumado y emocionado por las imágenes del video que vio después.;Actualmente, David sigue abrumado y emocionado por las imágenes del video que vio después.;Actualmente David, sigue abrumado y emocionado por las imágenes del video que vio después.;Selecciona la oración que presenta un correcto uso de la coma.;
41;;Además, ha recibido una innumerable cantidad de llamados y mensajes.;Además ha recibido una innumerable cantidad de llamados y mensajes.;Además ha recibido, una innumerable cantidad de llamados y mensajes.;Además, ha recibido una innumerable cantidad de llamados y mensajes.;Selecciona la oración que presenta un correcto uso de la coma.;
41;;Asimismo asegura, que solo cumplió con su trabajo.;Asimismo asegura que, solo cumplió con su trabajo.;Asimismo, asegura que solo cumplió con su trabajo.;Asimismo asegura, que solo cumplió con su trabajo.;Selecciona la oración que presenta un correcto uso de la coma.;
41;;Ser bombero significa salvar vidas humanas, del mismo modo que salvar vidas animales.;Ser bombero significa salvar vidas humanas del mismo modo, que salvar vidas animales.;Ser bombero significa salvar vidas humanas, del mismo modo, que salvar vidas animales.;Ser bombero significa salvar vidas humanas, del mismo modo que salvar vidas animales.;Selecciona la oración que presenta un correcto uso de la coma.;
41;;Su amor por los animales por tanto, se ve reflejado en su hazaña.;Su amor por los animales, por tanto se ve reflejado en su hazaña.;Su amor por los animales, por tanto, se ve reflejado en su hazaña.;Su amor por los animales por tanto, se ve reflejado en su hazaña.;Selecciona la oración que presenta un correcto uso de la coma.;
41;;Hazaña que volvería a repertir, en cualquier caso, de ser necesario.;Hazaña que volvería a repertir en cualquier caso, de ser necesario.;Hazaña que volvería a repertir, en cualquier caso de ser necesario.;Hazaña que volvería a repertir, en cualquier caso, de ser necesario.;Selecciona la oración que presenta un correcto uso de la coma.;
41;;De hecho durante el siniestro, sus compañeros rescataron dos perros más.;De hecho durante, el siniestro sus compañeros rescataron dos perros más.;De hecho, durante el siniestro sus compañeros rescataron dos perros más.;De hecho durante el siniestro, sus compañeros rescataron dos perros más.;Selecciona la oración que presenta un correcto uso de la coma.;
41;;Demostrando por añadidura, la convicción de los bomberos de salvar vidas.;Demostrando, por añadidura, la convicción de los bomberos de salvar vidas.;Demostrando, por añadidura la convicción de los bomberos de salvar vidas.;Demostrando por añadidura, la convicción de los bomberos de salvar vidas.;Selecciona la oración que presenta un correcto uso de la coma.;
41;;David Bravo agrega, que los animales, en cierto modo, tienen un comportamiento peculiar en los incendios.;David Bravo agrega, que los animales en cierto modo, tienen un comportamiento peculiar en los incendios.;David Bravo agrega, que los animales, en cierto modo tienen un comportamiento peculiar en los incendios.;David Bravo agrega, que los animales, en cierto modo, tienen un comportamiento peculiar en los incendios.;Selecciona la oración que presenta un correcto uso de la coma.;
41;;Es por ello, que los animales suelen esconderse en los incendios.;Es por ello que, los animales suelen esconderse en los incendios.;Es por ello que los animales, suelen esconderse en los incendios.;Es por ello, que los animales suelen esconderse en los incendios.;Selecciona la oración que presenta un correcto uso de la coma.;
41;;Por lo general, se esconden en rincones, bajo las camas o muebles.;Por lo general se esconden, en rincones, bajo las camas o muebles.;Por lo general se esconden en rincones, bajo las camas o muebles.;Por lo general, se esconden en rincones, bajo las camas o muebles.;Selecciona la oración que presenta un correcto uso de la coma.;
41;;Por ese motivo, el famoso bombero, asegura que siempre busca animales cuando está en un incendio.;Por ese motivo el famoso bombero, asegura que siempre busca animales cuando está en un incendio.;Por ese, motivo el famoso bombero, asegura que siempre busca animales cuando está en un incendio.;Por ese motivo, el famoso bombero, asegura que siempre busca animales cuando está en un incendio.;Selecciona la oración que presenta un correcto uso de la coma.;
41;;Hace tiempo que, David trabaja en su vida civil en el hospital El Pino.;Hace tiempo, que David trabaja en su vida civil en el hospital El Pino.;Hace tiempo que David, trabaja en su vida civil en el hospital El Pino.;Hace tiempo que, David trabaja en su vida civil en el hospital El Pino.;Selecciona la oración que presenta un correcto uso de la coma.;
